T{250;236;331}
T{73;342;366}
T{62;420;76}
T{450;416;165}
T{451;360;442}
T{442;394;26}
T{421;209;225}
T{225;226;421}
T{103;321;101}
T{422;274;367}
T{423;469;159}
T{414;423;159}
T{424;310;494}
T{424;244;245}
T{247;260;261}
T{234;235;464}
T{253;239;395}
T{425;211;210}
T{425;227;228}
T{109;445;108}
T{320;107;108}
T{147;132;341}
T{200;201;358}
T{119;407;134}
T{311;202;333}
T{108;107;393}
T{428;142;481}
T{109;123;124}
T{123;137;138}
T{223;208;470}
T{429;325;30}
T{429;388;31}
T{430;87;86}
T{430;100;101}
T{431;180;181}
T{431;181;166}
T{117;365;396}
T{433;177;178}
T{489;100;380}
T{432;3;390}
T{149;150;134}
T{397;423;434}
T{434;171;357}
T{97;96;426}
T{332;92;93}
T{351;324;383}
T{245;259;436}
T{436;231;399}
T{165;416;179}
T{497;212;339}
T{344;257;273}
T{39;26;394}
T{186;169;185}
T{196;211;419}
T{255;271;272}
T{268;269;253}
T{192;160;174}
T{341;132;131}
T{448;437;389}
T{319;86;67}
T{107;320;336}
T{265;398;472}
T{136;135;327}
T{479;397;143}
T{144;143;434}
T{330;104;412}
T{237;238;225}
T{172;144;434}
T{205;204;417}
T{346;393;107}
T{157;169;186}
T{49;309;50}
T{480;128;428}
T{439;405;477}
T{439;391;46}
T{440;249;348}
T{462;94;75}
T{77;427;336}
T{258;244;422}
T{279;348;263}
T{405;342;73}
T{359;67;43}
T{150;433;163}
T{159;170;414}
T{441;247;246}
T{441;275;260}
T{442;17;16}
T{160;192;175}
T{443;119;120}
T{418;95;106}
T{444;400;349}
T{444;59;316}
T{445;426;96}
T{445;334;108}
T{310;424;340}
T{228;339;425}
T{421;210;195}
T{152;446;153}
T{446;431;166}
T{457;392;195}
T{485;102;101}
T{226;225;238}
T{399;215;340}
T{75;94;335}
T{460;220;219}
T{447;258;367}
T{367;413;447}
T{33;493;448}
T{448;34;437}
T{449;123;122}
T{449;137;123}
T{206;221;312}
T{393;109;108}
T{52;337;53}
T{312;350;207}
